text,rating,label,category
"So... I am 5'8&#34;... 38DDD, usually wear a 14/16 or 0x/1x - I purchased the XXL. It fit perfectly at the bust - My body shape is mostly hour glass, but I think this dress could hide a bit of a tummy... and the rather high scoop neck definitely modest - although that isn't a thing for me - I do appreciate a bit less cleavage this days at my age (57).  I am not an &#34;Amazon woman&#34;  (pardon the pun) in height.. but this dress is about 3&#34; too long for me. Easily remedied with a hem, so not to worry.  The sleeves are as advertised, three quarter length - nice to hold the wobbly parts that happen when you age.  And the pockets!  They are long and deep.  That means USABLE pockets - not just decoration.  The material is rather heavy-ish.  It's a poly with a little spandex.  I just wish I like the print.  In person it's very ... dowdy.  I will be donating this dress. With a sad face though. Because I LOVE the idea of the dress - just wish for better, more modern (?) prints?? It machine washed nicely and I tumbled dried it on low.  The label listed that dry cleaning was also an option.  Fingers crossed for some better or no prints! I couldn't knock stars because I personally didn't care for the prints. It appears to be well made and easy to care for AND has those dreamy pockets... Just didn't work for me in person.  I included a couple of pictures of the print, one up close so you can see the colors... it's really a mix of orangy red and some pink with a dark teal predominately.",5.0,2,clothing
"Sadly, even though we followed the guidelines for size and then ordered 2 sizes larger, they were still WAY too small. As they are 100% cotton twill they would have shrunk too. We had to return them.  It could be the color of the material ran small - we had ordered the &#34;tan.&#34;",3.0,1,clothing
"Husband owns many very, very expensive watches, however, this one is one of his favorites, wearing out in his shop or when working outside.. or just around.  He loves the bright orange band.  (Note:  it does get dirty! - we ran it thru the washer - without the watch, of course ... and it didn't help much)  Still.. he loves the watch and the band.  He finds it easy to read and very comfortable - NO hair pulling.  I think he will be using this watch for a very long time.  Timex STILL lasts as long as you could want. Especially for the price.",5.0,2,clothing
Husband orders these because he likes the velcro band.  Doesn't pull hair.. and the face is very easy to read.  He has owned many of these over the years... the watch never fails... it's usually because he has worn out the band!,5.0,2,clothing
"Husband purchased this to replace a stolen one.  :(  It was a sad day, but this one is exactly as his old one.  It looks and feels like leather.  It is black and a sort of matte smooth service.  It says it is RFID but I don't really have any way to &#34;prove&#34; that.. I remain hopeful that it is.  I will update if any new info would seem useful.",5.0,2,clothing
"I actually purchased two different styles of these wallets... this one with a zipper and one with a snap closure.  I much prefer this one.  I bought them to carry my id and perhaps a couple of bills and a card or two when I am not wanting to carry my whole purse.  The color is bright pink - as shown in the ad.  I wanted to be able to see it clearly in my purse without too much effort and the bright color really helps I've found. It does say RFID.. but I really don't have a way to verify that so I cannot say that it is keeping my credit card chip info safe or not... I do remain hopeful on that front.  I like this one because it is easy to get into and the zipper closure definitely &#34;seals&#34; your contents.  The one with the snap is really a pain to get it to snap closed and once I thought it was closed and was not. Everything spilled out.  :(  Soooo, in review, I would recommend this style over the snap style.  While the snap style maybe looks at bit more chic... I am opting for function..  I never hesitate to update my reviews should new info seem useful.",5.0,2,clothing
Quite lovely and the quality was nice in my opinion.  I purchased for my mom to wear at her 78th birthday.  She was beautiful!  The wreath has a ribbon tie at the back.. I trimmed it a bit as Mom has really short hair... but if you were look for more of a veil or train look you could leave them long.  All in all I felt this wreath was well worth the money.,5.0,2,clothing
"Husband is a big guy... these fit well.  They washed and dried nicely... however, they are a bit see through... Not my favorite.  Mostly he wears them under bib overalls.  I think he likes them as they are lightweight and comfortable from that aspect. I never hesitate to update my reviews should new info seem useful.",4.0,2,clothing
I bought this for my Mom to wear on her 78th birthday party... it was perfect.  The flowers look nice... a fairly good quality.  I've seen worse.  I did wrap the long tendrils in the back around to the front.  That looked very nice and added a bit of style.  Very feminine and soft. In my opinion worth the $$.  I never hesitate to update my reviews should new info seem useful.,5.0,2,clothing
"I am familiar with Kiyonna and always purchase the 2x because I know that's what works for me... I am 5'7&#34;... 38DDD... usually wear a 0x/1x or 14/16.  This dress was no exception.  The 2x fits nicely. A couple of things to note... this is a very form fitting dress in the bust and body area.  The skirt flairs a bit right around thigh area on me... everyone is built a bit differently.. so I encourage you to read the sellers info on sizing.. I do feel they run a bit to the smaller side and sizing up is probably a good idea.  The V is fairly deep.. cleavage could be visible.  however, the lace can be manipulated to be form a bit more modest of a look and even possible stitched a stitch or two to keep it in place. I chose the black lace over black.  The color is deep and not washed out.. a true black in my opinion.  The arms are not lined, as shown in the photo they provide in the ad.  The waist is drawn in a bit.. a tiny bit empire height on my body... silhouette is flattering in my opinion and would be on a lot of different body types.  Being black helps to hide rolls and lumps should you have them.  The gown falls just above the floor for me in bare feet, which I like.  I usually end up hemming things believe it or not - everyone likes things a bit differently.  The dress is a &#34;pull over&#34; meaning - no zippers or buttons. I store it in a garment bag as I don't often need such a formal dress, but just in case it's a beautiful, elegant option that fits like a glove.  I have purchased many Kiyonna items, mostly blouses.  I waited until this dress dropped to my price point and pounced.  :)  I never hesitate to update my reviews should new info seem useful",5.0,2,clothing
